.feature,sample,expression
Gm36037,GSM2545342,2
Gm36037,GSM2545351,0
Gm36037,GSM2545380,1
Gm36037,GSM2545341,1
Gm36037,GSM2545346,1
Gm36037,GSM2545347,2
E230025N22Rik,GSM2545337,7
E230025N22Rik,GSM2545338,1
E230025N22Rik,GSM2545348,8
E230025N22Rik,GSM2545353,6
E230025N22Rik,GSM2545343,15
E230025N22Rik,GSM2545349,13
E230025N22Rik,GSM2545354,9
E230025N22Rik,GSM2545336,16
E230025N22Rik,GSM2545342,16
E230025N22Rik,GSM2545351,13
E230025N22Rik,GSM2545380,17
E230025N22Rik,GSM2545341,8
E230025N22Rik,GSM2545346,14
E230025N22Rik,GSM2545347,17
Pcdha4,GSM2545337,0
Pcdha4,GSM2545338,2
Pcdha4,GSM2545348,1
Pcdha4,GSM2545353,0
Pcdha4,GSM2545343,2
Pcdha4,GSM2545349,1
Pcdha4,GSM2545354,1
Pcdha4,GSM2545336,0
Pcdha4,GSM2545342,1
Pcdha4,GSM2545351,1
Pcdha4,GSM2545380,2
Pcdha4,GSM2545341,3
Pcdha4,GSM2545346,2
Pcdha4,GSM2545347,1
Pcdha7-g,GSM2545337,1
Pcdha7-g,GSM2545338,2
Pcdha7-g,GSM2545348,1
Pcdha7-g,GSM2545353,0
Pcdha7-g,GSM2545343,3
Pcdha7-g,GSM2545349,2
Pcdha7-g,GSM2545354,0
Pcdha7-g,GSM2545336,0
Pcdha7-g,GSM2545342,1
Pcdha7-g,GSM2545351,1
Pcdha7-g,GSM2545380,2
Pcdha7-g,GSM2545341,2
Pcdha7-g,GSM2545346,5
Pcdha7-g,GSM2545347,1
Slc25a2,GSM2545337,7
Slc25a2,GSM2545338,9
Slc25a2,GSM2545348,14
Slc25a2,GSM2545353,19
Slc25a2,GSM2545343,13
Slc25a2,GSM2545349,10
Slc25a2,GSM2545354,16
Slc25a2,GSM2545336,15
Slc25a2,GSM2545342,17
Slc25a2,GSM2545351,19
Slc25a2,GSM2545380,35
Slc25a2,GSM2545341,16
Slc25a2,GSM2545346,24
Slc25a2,GSM2545347,12
Pcdhga1,GSM2545337,164
Pcdhga1,GSM2545338,152
Pcdhga1,GSM2545348,164
Pcdhga1,GSM2545353,127
Pcdhga1,GSM2545343,172
Pcdhga1,GSM2545349,233
Pcdhga1,GSM2545354,161
Pcdhga1,GSM2545336,173
Pcdhga1,GSM2545342,154
Pcdhga1,GSM2545351,209
Pcdhga1,GSM2545380,140
Pcdhga1,GSM2545341,208
Pcdhga1,GSM2545346,173
Pcdhga1,GSM2545347,212
Pcdhga3,GSM2545337,461
Pcdhga3,GSM2545338,371
Pcdhga3,GSM2545348,488
Pcdhga3,GSM2545353,486
Pcdhga3,GSM2545343,497
Pcdhga3,GSM2545349,523
Pcdhga3,GSM2545354,474
Pcdhga3,GSM2545336,546
Pcdhga3,GSM2545342,529
Pcdhga3,GSM2545351,542
Pcdhga3,GSM2545380,526
Pcdhga3,GSM2545341,551
Pcdhga3,GSM2545346,432
Pcdhga3,GSM2545347,597
Pcdhga10,GSM2545337,341
Pcdhga10,GSM2545338,348
Pcdhga10,GSM2545348,381
Pcdhga10,GSM2545353,356
Pcdhga10,GSM2545343,367
Pcdhga10,GSM2545349,400
Pcdhga10,GSM2545354,369
Pcdhga10,GSM2545336,341
Pcdhga10,GSM2545342,357
Pcdhga10,GSM2545351,329
Pcdhga10,GSM2545380,384
Pcdhga10,GSM2545341,335
Pcdhga10,GSM2545346,315
Pcdhga10,GSM2545347,300
Pcdhgc3,GSM2545337,5765
Pcdhgc3,GSM2545338,5312
Pcdhgc3,GSM2545348,5532
Pcdhgc3,GSM2545353,5530
Pcdhgc3,GSM2545343,5977
Pcdhgc3,GSM2545349,5720
Pcdhgc3,GSM2545354,5243
Pcdhgc3,GSM2545336,5268
Pcdhgc3,GSM2545342,4941
Pcdhgc3,GSM2545351,5176
Pcdhgc3,GSM2545380,5076
Pcdhgc3,GSM2545341,4783
Pcdhgc3,GSM2545346,4474
Pcdhgc3,GSM2545347,5401
LOC105246418,GSM2545337,0
LOC105246418,GSM2545338,1
LOC105246418,GSM2545348,1
LOC105246418,GSM2545353,1
LOC105246418,GSM2545343,1
LOC105246418,GSM2545349,0
LOC105246418,GSM2545354,0
LOC105246418,GSM2545336,0
LOC105246418,GSM2545342,0
LOC105246418,GSM2545351,0
LOC105246418,GSM2545380,0
LOC105246418,GSM2545341,0
LOC105246418,GSM2545346,0
LOC105246418,GSM2545347,0
Yipf5,GSM2545337,1848
Yipf5,GSM2545338,1802
Yipf5,GSM2545348,2184
Yipf5,GSM2545353,2089
Yipf5,GSM2545343,2301
Yipf5,GSM2545349,1982
Yipf5,GSM2545354,1894
Yipf5,GSM2545336,2054
Yipf5,GSM2545342,1412
Yipf5,GSM2545351,1881
Yipf5,GSM2545380,2092
Yipf5,GSM2545341,1503
Yipf5,GSM2545346,1841
Yipf5,GSM2545347,1800
Sh3rf2,GSM2545337,7
Sh3rf2,GSM2545338,2
Sh3rf2,GSM2545348,4
Sh3rf2,GSM2545353,19
Sh3rf2,GSM2545343,11
Sh3rf2,GSM2545349,8
Sh3rf2,GSM2545354,10
Sh3rf2,GSM2545336,12
Sh3rf2,GSM2545342,6
Sh3rf2,GSM2545351,18
Sh3rf2,GSM2545380,11
Sh3rf2,GSM2545341,8
Sh3rf2,GSM2545346,20
Sh3rf2,GSM2545347,28
Plac8l1,GSM2545337,0
Plac8l1,GSM2545338,0
Plac8l1,GSM2545348,0
Plac8l1,GSM2545353,0
Plac8l1,GSM2545343,1
Plac8l1,GSM2545349,0
Plac8l1,GSM2545354,0
Plac8l1,GSM2545336,1
Plac8l1,GSM2545342,0
Plac8l1,GSM2545351,1
Plac8l1,GSM2545380,0
Plac8l1,GSM2545341,2
Plac8l1,GSM2545346,1
Plac8l1,GSM2545347,1
Mospd4,GSM2545337,3
Mospd4,GSM2545338,8
Mospd4,GSM2545348,3
Mospd4,GSM2545353,15
Mospd4,GSM2545343,15
Mospd4,GSM2545349,7
Mospd4,GSM2545354,11
Mospd4,GSM2545336,15
Mospd4,GSM2545342,7
Mospd4,GSM2545351,10
Mospd4,GSM2545380,15
Mospd4,GSM2545341,18
Mospd4,GSM2545346,7
Mospd4,GSM2545347,11
Sncaip,GSM2545337,260
Sncaip,GSM2545338,285
Sncaip,GSM2545348,335
Sncaip,GSM2545353,379
Sncaip,GSM2545343,433
Sncaip,GSM2545349,381
Sncaip,GSM2545354,336
Sncaip,GSM2545336,322
Sncaip,GSM2545342,289
Sncaip,GSM2545351,324
Sncaip,GSM2545380,288
Sncaip,GSM2545341,228
Sncaip,GSM2545346,266
Sncaip,GSM2545347,295
LOC105246445,GSM2545337,0
LOC105246445,GSM2545338,1
LOC105246445,GSM2545348,0
LOC105246445,GSM2545353,1
LOC105246445,GSM2545343,0
LOC105246445,GSM2545349,1
LOC105246445,GSM2545354,0
LOC105246445,GSM2545336,2
LOC105246445,GSM2545342,0
LOC105246445,GSM2545351,0
LOC105246445,GSM2545380,1
LOC105246445,GSM2545341,2
LOC105246445,GSM2545346,0
LOC105246445,GSM2545347,1
LOC105246449,GSM2545337,0
LOC105246449,GSM2545338,3
LOC105246449,GSM2545348,5
LOC105246449,GSM2545353,9
LOC105246449,GSM2545343,3
LOC105246449,GSM2545349,6
LOC105246449,GSM2545354,8
LOC105246449,GSM2545336,12
LOC105246449,GSM2545342,5
LOC105246449,GSM2545351,12
LOC105246449,GSM2545380,8
LOC105246449,GSM2545341,0
LOC105246449,GSM2545346,4
LOC105246449,GSM2545347,5
LOC102238526,GSM2545337,0
LOC102238526,GSM2545338,0
LOC102238526,GSM2545348,4
LOC102238526,GSM2545353,2
LOC102238526,GSM2545343,0
LOC102238526,GSM2545349,1
LOC102238526,GSM2545354,3
LOC102238526,GSM2545336,1
LOC102238526,GSM2545342,0
LOC102238526,GSM2545351,2
LOC102238526,GSM2545380,0
LOC102238526,GSM2545341,0
LOC102238526,GSM2545346,1
LOC102238526,GSM2545347,4
Gm9949,GSM2545337,15
Gm9949,GSM2545338,10
Gm9949,GSM2545348,9
Gm9949,GSM2545353,9
Gm9949,GSM2545343,22
Gm9949,GSM2545349,14
Gm9949,GSM2545354,14
Gm9949,GSM2545336,15
Gm9949,GSM2545342,9
Gm9949,GSM2545351,14
Gm9949,GSM2545380,12
Gm9949,GSM2545341,16
Gm9949,GSM2545346,6
Gm9949,GSM2545347,10
Piezo2,GSM2545337,62
Piezo2,GSM2545338,75
Piezo2,GSM2545348,64
Piezo2,GSM2545353,60
Piezo2,GSM2545343,83
Piezo2,GSM2545349,73
Piezo2,GSM2545354,75
Piezo2,GSM2545336,69
Piezo2,GSM2545342,41
Piezo2,GSM2545351,64
Piezo2,GSM2545380,33
Piezo2,GSM2545341,42
Piezo2,GSM2545346,24
Piezo2,GSM2545347,52
Gm6789,GSM2545337,52
Gm6789,GSM2545338,56
Gm6789,GSM2545348,91
Gm6789,GSM2545353,40
Gm6789,GSM2545343,53
Gm6789,GSM2545349,66
Gm6789,GSM2545354,58
Gm6789,GSM2545336,47
Gm6789,GSM2545342,35
Gm6789,GSM2545351,58
Gm6789,GSM2545380,56
Gm6789,GSM2545341,61
Gm6789,GSM2545346,25
Gm6789,GSM2545347,64
Rps15-ps3,GSM2545337,17
Rps15-ps3,GSM2545338,13
Rps15-ps3,GSM2545348,23
Rps15-ps3,GSM2545353,22
Rps15-ps3,GSM2545343,16
Rps15-ps3,GSM2545349,7
Rps15-ps3,GSM2545354,11
Rps15-ps3,GSM2545336,15
Rps15-ps3,GSM2545342,7
Rps15-ps3,GSM2545351,9
Rps15-ps3,GSM2545380,22
Rps15-ps3,GSM2545341,12
Rps15-ps3,GSM2545346,7
Rps15-ps3,GSM2545347,9
A330084C13Rik,GSM2545337,153
A330084C13Rik,GSM2545338,143
A330084C13Rik,GSM2545348,189
A330084C13Rik,GSM2545353,202
A330084C13Rik,GSM2545343,211
A330084C13Rik,GSM2545349,197
A330084C13Rik,GSM2545354,181
A330084C13Rik,GSM2545336,207
A330084C13Rik,GSM2545342,194
A330084C13Rik,GSM2545351,186
A330084C13Rik,GSM2545380,205
A330084C13Rik,GSM2545341,142
A330084C13Rik,GSM2545346,199
A330084C13Rik,GSM2545347,169
Ccbe1,GSM2545337,68
Ccbe1,GSM2545338,45
Ccbe1,GSM2545348,72
Ccbe1,GSM2545353,83
Ccbe1,GSM2545343,68
Ccbe1,GSM2545349,81
Ccbe1,GSM2545354,62
Ccbe1,GSM2545336,91
Ccbe1,GSM2545342,63
Ccbe1,GSM2545351,119
Ccbe1,GSM2545380,51
Ccbe1,GSM2545341,73
Ccbe1,GSM2545346,85
Ccbe1,GSM2545347,69
Mc4r,GSM2545337,5
Mc4r,GSM2545338,6
Mc4r,GSM2545348,4
Mc4r,GSM2545353,6
Mc4r,GSM2545343,8
Mc4r,GSM2545349,3
Mc4r,GSM2545354,8
Mc4r,GSM2545336,26
Mc4r,GSM2545342,2
Mc4r,GSM2545351,18
Mc4r,GSM2545380,8
Mc4r,GSM2545341,9
Mc4r,GSM2545346,5
Mc4r,GSM2545347,2
Cep76,GSM2545337,6282
Cep76,GSM2545338,6219
Cep76,GSM2545348,6580
Cep76,GSM2545353,6678
Cep76,GSM2545343,6609
Cep76,GSM2545349,6424
Cep76,GSM2545354,6247
Cep76,GSM2545336,8294
Cep76,GSM2545342,6745
Cep76,GSM2545351,7685
Cep76,GSM2545380,8520
Cep76,GSM2545341,6364
Cep76,GSM2545346,6144
Cep76,GSM2545347,7111
Mc5r,GSM2545337,102
Mc5r,GSM2545338,101
Mc5r,GSM2545348,129
Mc5r,GSM2545353,108
Mc5r,GSM2545343,147
Mc5r,GSM2545349,69
Mc5r,GSM2545354,105
Mc5r,GSM2545336,127
Mc5r,GSM2545342,92
Mc5r,GSM2545351,115
Mc5r,GSM2545380,112
Mc5r,GSM2545341,96
Mc5r,GSM2545346,129
Mc5r,GSM2545347,106
LOC433198,GSM2545337,8
LOC433198,GSM2545338,8
LOC433198,GSM2545348,3
LOC433198,GSM2545353,8
LOC433198,GSM2545343,10
LOC433198,GSM2545349,2
LOC433198,GSM2545354,5
LOC433198,GSM2545336,17
LOC433198,GSM2545342,3
LOC433198,GSM2545351,6
LOC433198,GSM2545380,2
LOC433198,GSM2545341,6
LOC433198,GSM2545346,4
LOC433198,GSM2545347,4
Gm32488,GSM2545337,3
Gm32488,GSM2545338,6
Gm32488,GSM2545348,6
Gm32488,GSM2545353,13
Gm32488,GSM2545343,7
Gm32488,GSM2545349,12
Gm32488,GSM2545354,8
Gm32488,GSM2545336,12
Gm32488,GSM2545342,8
Gm32488,GSM2545351,11
Gm32488,GSM2545380,11
Gm32488,GSM2545341,1
Gm32488,GSM2545346,4
Gm32488,GSM2545347,12
D730045A05Rik,GSM2545337,3
D730045A05Rik,GSM2545338,2
D730045A05Rik,GSM2545348,1
D730045A05Rik,GSM2545353,4
D730045A05Rik,GSM2545343,11
D730045A05Rik,GSM2545349,4
D730045A05Rik,GSM2545354,3
D730045A05Rik,GSM2545336,0
D730045A05Rik,GSM2545342,2
D730045A05Rik,GSM2545351,1
D730045A05Rik,GSM2545380,4
D730045A05Rik,GSM2545341,0
D730045A05Rik,GSM2545346,1
D730045A05Rik,GSM2545347,8
Dym,GSM2545337,2086
Dym,GSM2545338,2073
Dym,GSM2545348,2481
Dym,GSM2545353,2675
Dym,GSM2545343,2659
Dym,GSM2545349,2421
Dym,GSM2545354,2374
Dym,GSM2545336,2806
Dym,GSM2545342,1934
Dym,GSM2545351,2501
Dym,GSM2545380,2888
Dym,GSM2545341,1949
Dym,GSM2545346,2124
Dym,GSM2545347,2457
Atp5a1,GSM2545337,33504
Atp5a1,GSM2545338,30989
Atp5a1,GSM2545348,38462
Atp5a1,GSM2545353,40093
Atp5a1,GSM2545343,40187
Atp5a1,GSM2545349,37560
Atp5a1,GSM2545354,34580
Atp5a1,GSM2545336,47425
Atp5a1,GSM2545342,32365
Atp5a1,GSM2545351,41564
Atp5a1,GSM2545380,48848
Atp5a1,GSM2545341,35107
Atp5a1,GSM2545346,41105
Atp5a1,GSM2545347,41571
LOC102641244,GSM2545337,3
LOC102641244,GSM2545338,1
LOC102641244,GSM2545348,2
LOC102641244,GSM2545353,1
LOC102641244,GSM2545343,2
LOC102641244,GSM2545349,1
LOC102641244,GSM2545354,2
LOC102641244,GSM2545336,9
LOC102641244,GSM2545342,1
LOC102641244,GSM2545351,7
LOC102641244,GSM2545380,1
LOC102641244,GSM2545341,2
LOC102641244,GSM2545346,4
LOC102641244,GSM2545347,3
Mbp,GSM2545337,116733
Mbp,GSM2545338,124202
Mbp,GSM2545348,138173
Mbp,GSM2545353,108244
Mbp,GSM2545343,168967
Mbp,GSM2545349,117585
Mbp,GSM2545354,124220
Mbp,GSM2545336,119242
Mbp,GSM2545342,70122
Mbp,GSM2545351,103215
Mbp,GSM2545380,106546
Mbp,GSM2545341,80064
Mbp,GSM2545346,101947
Mbp,GSM2545347,95741
Gm31621,GSM2545337,0
Gm31621,GSM2545338,1
Gm31621,GSM2545348,0
Gm31621,GSM2545353,0
Gm31621,GSM2545343,0
Gm31621,GSM2545349,0
Gm31621,GSM2545354,1
Gm31621,GSM2545336,0
Gm31621,GSM2545342,0
Gm31621,GSM2545351,0
Gm31621,GSM2545380,2
Gm31621,GSM2545341,3
Gm31621,GSM2545346,0
Gm31621,GSM2545347,0
Cyb5a,GSM2545337,1398
Cyb5a,GSM2545338,1327
Cyb5a,GSM2545348,1554
Cyb5a,GSM2545353,1653
Cyb5a,GSM2545343,1720
Cyb5a,GSM2545349,1331
Cyb5a,GSM2545354,1386
Cyb5a,GSM2545336,1534
Cyb5a,GSM2545342,1107
Cyb5a,GSM2545351,1380
Cyb5a,GSM2545380,1656
Cyb5a,GSM2545341,1204
Cyb5a,GSM2545346,1160
Cyb5a,GSM2545347,1477
Fbxo15,GSM2545337,5
Fbxo15,GSM2545338,1
Fbxo15,GSM2545348,3
Fbxo15,GSM2545353,2
Fbxo15,GSM2545343,6
Fbxo15,GSM2545349,5
Fbxo15,GSM2545354,7
Fbxo15,GSM2545336,6
Fbxo15,GSM2545342,5
Fbxo15,GSM2545351,8
Fbxo15,GSM2545380,5
Fbxo15,GSM2545341,2
Fbxo15,GSM2545346,5
Fbxo15,GSM2545347,7
Rad9a,GSM2545337,427
Rad9a,GSM2545338,483
Rad9a,GSM2545348,541
Rad9a,GSM2545353,669
Rad9a,GSM2545343,640
Rad9a,GSM2545349,646
Rad9a,GSM2545354,533
Rad9a,GSM2545336,554
Rad9a,GSM2545342,442
Rad9a,GSM2545351,455
Rad9a,GSM2545380,586
Rad9a,GSM2545341,458
Rad9a,GSM2545346,451
Rad9a,GSM2545347,525
Rbm4b,GSM2545337,1073
Rbm4b,GSM2545338,1087
Rbm4b,GSM2545348,1234
Rbm4b,GSM2545353,1357
Rbm4b,GSM2545343,1369
Rbm4b,GSM2545349,1208
Rbm4b,GSM2545354,1176
Rbm4b,GSM2545336,1173
Rbm4b,GSM2545342,937
Rbm4b,GSM2545351,1105
Rbm4b,GSM2545380,1269
Rbm4b,GSM2545341,900
Rbm4b,GSM2545346,1074
Rbm4b,GSM2545347,1101
Cd248,GSM2545337,110
Cd248,GSM2545338,72
Cd248,GSM2545348,141
Cd248,GSM2545353,123
Cd248,GSM2545343,129
Cd248,GSM2545349,137
Cd248,GSM2545354,67
Cd248,GSM2545336,148
Cd248,GSM2545342,105
Cd248,GSM2545351,130
Cd248,GSM2545380,114
Cd248,GSM2545341,85
Cd248,GSM2545346,122
Cd248,GSM2545347,131
Rab1b,GSM2545337,3105
Rab1b,GSM2545338,3158
Rab1b,GSM2545348,4103
Rab1b,GSM2545353,4248
Rab1b,GSM2545343,4167
Rab1b,GSM2545349,4071
Rab1b,GSM2545354,3756
Rab1b,GSM2545336,4765
Rab1b,GSM2545342,3250
Rab1b,GSM2545351,4143
Rab1b,GSM2545380,5020
Rab1b,GSM2545341,3245
Rab1b,GSM2545346,3987
Rab1b,GSM2545347,4330
Pacs1,GSM2545337,1284
Pacs1,GSM2545338,1138
Pacs1,GSM2545348,1615
Pacs1,GSM2545353,1495
Pacs1,GSM2545343,1696
Pacs1,GSM2545349,1607
Pacs1,GSM2545354,1390
Pacs1,GSM2545336,1971
Pacs1,GSM2545342,1390
Pacs1,GSM2545351,1808
Pacs1,GSM2545380,1824
Pacs1,GSM2545341,1545
Pacs1,GSM2545346,1389
Pacs1,GSM2545347,1593
D330050I16Rik,GSM2545337,36
D330050I16Rik,GSM2545338,46
D330050I16Rik,GSM2545348,48
D330050I16Rik,GSM2545353,44
D330050I16Rik,GSM2545343,60
D330050I16Rik,GSM2545349,56
D330050I16Rik,GSM2545354,75
D330050I16Rik,GSM2545336,87
D330050I16Rik,GSM2545342,63
D330050I16Rik,GSM2545351,82
D330050I16Rik,GSM2545380,86
D330050I16Rik,GSM2545341,78
D330050I16Rik,GSM2545346,43
D330050I16Rik,GSM2545347,83
Ctsw,GSM2545337,14
Ctsw,GSM2545338,18
Ctsw,GSM2545348,28
Ctsw,GSM2545353,34
Ctsw,GSM2545343,50
Ctsw,GSM2545349,35
Ctsw,GSM2545354,36
Ctsw,GSM2545336,13
Ctsw,GSM2545342,9
Ctsw,GSM2545351,16
Ctsw,GSM2545380,18
Ctsw,GSM2545341,15
Ctsw,GSM2545346,11
Ctsw,GSM2545347,11
Cfl1,GSM2545337,18877
Cfl1,GSM2545338,18172
Cfl1,GSM2545348,22504
Cfl1,GSM2545353,23051
Cfl1,GSM2545343,24408
Cfl1,GSM2545349,21079
Cfl1,GSM2545354,20680
Cfl1,GSM2545336,24385
Cfl1,GSM2545342,15797
Cfl1,GSM2545351,20321
Cfl1,GSM2545380,26424
Cfl1,GSM2545341,15888
Cfl1,GSM2545346,19906
Cfl1,GSM2545347,20867
Frmd8,GSM2545337,716
Frmd8,GSM2545338,653
Frmd8,GSM2545348,898
Frmd8,GSM2545353,831
Frmd8,GSM2545343,993
Frmd8,GSM2545349,817
Frmd8,GSM2545354,717
Frmd8,GSM2545336,705
Frmd8,GSM2545342,523
Frmd8,GSM2545351,634
Frmd8,GSM2545380,696
Frmd8,GSM2545341,481
Frmd8,GSM2545346,594
Frmd8,GSM2545347,669
Cdc42ep2,GSM2545337,466
Cdc42ep2,GSM2545338,486
Cdc42ep2,GSM2545348,553
Cdc42ep2,GSM2545353,529
Cdc42ep2,GSM2545343,632
Cdc42ep2,GSM2545349,515
Cdc42ep2,GSM2545354,457
Cdc42ep2,GSM2545336,521
Cdc42ep2,GSM2545342,334
Cdc42ep2,GSM2545351,407
Cdc42ep2,GSM2545380,468
Cdc42ep2,GSM2545341,336
Cdc42ep2,GSM2545346,389
Cdc42ep2,GSM2545347,440
Slc22a20,GSM2545337,0
Slc22a20,GSM2545338,0
Slc22a20,GSM2545348,0
Slc22a20,GSM2545353,0
Slc22a20,GSM2545343,0
Slc22a20,GSM2545349,0
Slc22a20,GSM2545354,0
Slc22a20,GSM2545336,0
Slc22a20,GSM2545342,0
Slc22a20,GSM2545351,3
Slc22a20,GSM2545380,0
Slc22a20,GSM2545341,1
Slc22a20,GSM2545346,0
Slc22a20,GSM2545347,1
Cdca5,GSM2545337,1
Cdca5,GSM2545338,4
Cdca5,GSM2545348,3
Cdca5,GSM2545353,4
Cdca5,GSM2545343,4
Cdca5,GSM2545349,1
Cdca5,GSM2545354,8
Cdca5,GSM2545336,0
Cdca5,GSM2545342,1
Cdca5,GSM2545351,2
Cdca5,GSM2545380,2
Cdca5,GSM2545341,1
Cdca5,GSM2545346,4
Cdca5,GSM2545347,2
Gm5510,GSM2545337,1
Gm5510,GSM2545338,1
Gm5510,GSM2545348,1
Gm5510,GSM2545353,3
Gm5510,GSM2545343,4
Gm5510,GSM2545349,1
Gm5510,GSM2545354,1
Gm5510,GSM2545336,2
Gm5510,GSM2545342,1
Gm5510,GSM2545351,0
Gm5510,GSM2545380,3
Gm5510,GSM2545341,1
Gm5510,GSM2545346,1
Gm5510,GSM2545347,2
Rasgrp2,GSM2545337,411
Rasgrp2,GSM2545338,422
Rasgrp2,GSM2545348,548
Rasgrp2,GSM2545353,591
Rasgrp2,GSM2545343,729
Rasgrp2,GSM2545349,543
Rasgrp2,GSM2545354,431
Rasgrp2,GSM2545336,723
Rasgrp2,GSM2545342,435
Rasgrp2,GSM2545351,636
Rasgrp2,GSM2545380,661
Rasgrp2,GSM2545341,431
Rasgrp2,GSM2545346,532
Rasgrp2,GSM2545347,491
LOC105246848,GSM2545337,3
LOC105246848,GSM2545338,2
LOC105246848,GSM2545348,4
LOC105246848,GSM2545353,6
LOC105246848,GSM2545343,2
LOC105246848,GSM2545349,5
LOC105246848,GSM2545354,4
LOC105246848,GSM2545336,4
LOC105246848,GSM2545342,2
LOC105246848,GSM2545351,5
LOC105246848,GSM2545380,4
LOC105246848,GSM2545341,3
LOC105246848,GSM2545346,10
LOC105246848,GSM2545347,5
Tex40,GSM2545337,17
Tex40,GSM2545338,14
Tex40,GSM2545348,19
Tex40,GSM2545353,17
Tex40,GSM2545343,15
Tex40,GSM2545349,14
Tex40,GSM2545354,20
Tex40,GSM2545336,12
Tex40,GSM2545342,10
Tex40,GSM2545351,16
Tex40,GSM2545380,19
Tex40,GSM2545341,18
Tex40,GSM2545346,16
Tex40,GSM2545347,14
LOC105246527,GSM2545337,0
LOC105246527,GSM2545338,3
LOC105246527,GSM2545348,3
LOC105246527,GSM2545353,1
LOC105246527,GSM2545343,4
LOC105246527,GSM2545349,1
LOC105246527,GSM2545354,2
LOC105246527,GSM2545336,6
LOC105246527,GSM2545342,7
LOC105246527,GSM2545351,3
LOC105246527,GSM2545380,8
LOC105246527,GSM2545341,15
LOC105246527,GSM2545346,8
LOC105246527,GSM2545347,9
5730409K12Rik,GSM2545337,8
5730409K12Rik,GSM2545338,2
5730409K12Rik,GSM2545348,2
5730409K12Rik,GSM2545353,8
5730409K12Rik,GSM2545343,3
5730409K12Rik,GSM2545349,6
5730409K12Rik,GSM2545354,2
5730409K12Rik,GSM2545336,3
5730409K12Rik,GSM2545342,3
5730409K12Rik,GSM2545351,6
5730409K12Rik,GSM2545380,2
5730409K12Rik,GSM2545341,3
5730409K12Rik,GSM2545346,1
5730409K12Rik,GSM2545347,6
LOC105246529,GSM2545337,17
LOC105246529,GSM2545338,13
LOC105246529,GSM2545348,19
LOC105246529,GSM2545353,13
LOC105246529,GSM2545343,6
LOC105246529,GSM2545349,10
LOC105246529,GSM2545354,5
LOC105246529,GSM2545336,14
LOC105246529,GSM2545342,21
LOC105246529,GSM2545351,13
LOC105246529,GSM2545380,14
LOC105246529,GSM2545341,17
LOC105246529,GSM2545346,17
LOC105246529,GSM2545347,12
Ganab,GSM2545337,4670
Ganab,GSM2545338,4281
Ganab,GSM2545348,5898
Ganab,GSM2545353,5994
Ganab,GSM2545343,5986
Ganab,GSM2545349,5605
Ganab,GSM2545354,5144
Ganab,GSM2545336,5396
Ganab,GSM2545342,4236
Ganab,GSM2545351,5034
Ganab,GSM2545380,5199
Ganab,GSM2545341,4603
Ganab,GSM2545346,4525
Ganab,GSM2545347,5006
LOC105246531,GSM2545337,20
LOC105246531,GSM2545338,10
LOC105246531,GSM2545348,14
LOC105246531,GSM2545353,25
LOC105246531,GSM2545343,12
LOC105246531,GSM2545349,12
LOC105246531,GSM2545354,24
LOC105246531,GSM2545336,24
LOC105246531,GSM2545342,24
LOC105246531,GSM2545351,33
LOC105246531,GSM2545380,35
LOC105246531,GSM2545341,27
LOC105246531,GSM2545346,27
LOC105246531,GSM2545347,34
Syt7,GSM2545337,12257
Syt7,GSM2545338,11628
Syt7,GSM2545348,14051
Syt7,GSM2545353,15322
Syt7,GSM2545343,15282
Syt7,GSM2545349,15468
Syt7,GSM2545354,15016
Syt7,GSM2545336,15744
Syt7,GSM2545342,13974
Syt7,GSM2545351,14656
Syt7,GSM2545380,16587
Syt7,GSM2545341,11698
Syt7,GSM2545346,11911
Syt7,GSM2545347,14567
Ms4a6b,GSM2545337,32
Ms4a6b,GSM2545338,24
Ms4a6b,GSM2545348,42
Ms4a6b,GSM2545353,38
Ms4a6b,GSM2545343,57
Ms4a6b,GSM2545349,27
Ms4a6b,GSM2545354,36
Ms4a6b,GSM2545336,47
Ms4a6b,GSM2545342,45
Ms4a6b,GSM2545351,53
Ms4a6b,GSM2545380,46
Ms4a6b,GSM2545341,31
Ms4a6b,GSM2545346,47
Ms4a6b,GSM2545347,39
Mrpl16,GSM2545337,747
Mrpl16,GSM2545338,694
Mrpl16,GSM2545348,800
Mrpl16,GSM2545353,788
Mrpl16,GSM2545343,877
Mrpl16,GSM2545349,780
Mrpl16,GSM2545354,710
Mrpl16,GSM2545336,962
Mrpl16,GSM2545342,677
Mrpl16,GSM2545351,851
Mrpl16,GSM2545380,1003
Mrpl16,GSM2545341,738
Mrpl16,GSM2545346,801
Mrpl16,GSM2545347,886
LOC105246542,GSM2545337,11
LOC105246542,GSM2545338,7
LOC105246542,GSM2545348,10
LOC105246542,GSM2545353,10
LOC105246542,GSM2545343,6
LOC105246542,GSM2545349,9
LOC105246542,GSM2545354,9
LOC105246542,GSM2545336,16
LOC105246542,GSM2545342,7
LOC105246542,GSM2545351,8
LOC105246542,GSM2545380,9
LOC105246542,GSM2545341,8
LOC105246542,GSM2545346,11
LOC105246542,GSM2545347,6
Gm32979,GSM2545337,0
Gm32979,GSM2545338,0
Gm32979,GSM2545348,0
Gm32979,GSM2545353,0
Gm32979,GSM2545343,3
Gm32979,GSM2545349,0
Gm32979,GSM2545354,0
Gm32979,GSM2545336,3
Gm32979,GSM2545342,1
Gm32979,GSM2545351,0
Gm32979,GSM2545380,0
Gm32979,GSM2545341,1
Gm32979,GSM2545346,1
